Time (Date hh:mm:ss.ms),L-Max dB -A,LEQ dB -A,L-Min dB -A,L-PeakdB -A
2025/03/29 7:28:00,51.923247,41.823247,34.523247,73.723247
2025/03/29 7:29:00,41.623247,36.323247,34.023247,57.823247
2025/03/29 7:30:00,37.623247,35.423247,33.523247,53.323247
2025/03/29 7:31:00,39.523247,36.323247,33.323247,56.223247
2025/03/29 7:32:00,40.523247,36.823247,33.223247,57.223247
2025/03/29 7:33:00,62.423247,53.023247,36.223247,84.123247
2025/03/29 7:34:00,64.423247,55.023247,43.323247,79.823247
2025/03/29 7:35:00,58.123247,45.523247,39.823247,78.223247
2025/03/29 7:36:00,55.323247,46.423247,38.123247,77.423247
2025/03/29 7:37:00,57.723247,46.423247,37.023247,77.323247
2025/03/29 7:38:00,44.223247,38.823247,36.323247,62.423247
2025/03/29 7:39:00,46.523247,40.023247,37.123247,61.423247
2025/03/29 7:40:00,51.623247,40.223247,37.523247,65.623247
2025/03/29 7:41:00,46.023247,39.923247,37.323247,62.323247
2025/03/29 7:42:00,52.823247,42.223247,39.123247,68.323247
2025/03/29 7:43:00,44.023247,40.223247,38.423247,59.723247
2025/03/29 7:44:00,47.323247,42.623247,40.523247,64.523247
2025/03/29 7:45:00,55.823247,45.623247,39.823247,71.623247
2025/03/29 7:46:00,62.423247,50.623247,38.923247,80.323247
2025/03/29 7:47:00,58.823247,47.023247,39.023247,78.223247
2025/03/29 7:48:00,57.323247,47.623247,39.223247,81.323247
2025/03/29 7:49:00,59.223247,47.223247,40.123247,79.723247
2025/03/29 7:50:00,64.823247,54.523247,39.823247,81.123247
2025/03/29 7:51:00,66.223247,52.323247,39.523247,86.423247
2025/03/29 7:52:00,45.423247,40.323247,38.223247,63.023247
2025/03/29 7:53:00,59.823247,49.723247,40.023247,83.223247
2025/03/29 7:54:00,54.523247,42.623247,38.423247,78.623247
2025/03/29 7:55:00,57.223247,46.823247,38.723247,76.923247
2025/03/29 7:56:00,51.523247,42.723247,38.423247,68.923247
2025/03/29 7:57:00,58.623247,50.123247,38.723247,80.123247
2025/03/29 7:58:00,48.423247,40.623247,38.323247,64.923247
2025/03/29 7:59:00,52.223247,41.723247,38.323247,68.023247
2025/03/29 8:00:00,47.923247,41.223247,38.323247,64.223247
2025/03/29 8:01:00,50.123247,40.823247,38.623247,64.023247
2025/03/29 8:02:00,52.123247,41.823247,38.623247,70.423247
2025/03/29 8:03:00,45.123247,40.923247,38.823247,58.323247
2025/03/29 8:04:00,42.723247,42.123247,41.623247,57.223247
2025/03/29 8:05:00,44.323247,42.323247,41.723247,60.023247
2025/03/29 8:06:00,46.323247,42.823247,41.923247,63.623247
2025/03/29 8:07:00,48.423247,45.423247,42.323247,65.623247
2025/03/29 8:08:00,47.823247,44.823247,42.223247,65.223247
2025/03/29 8:09:00,48.223247,43.423247,42.123247,63.123247
2025/03/29 8:10:00,61.823247,52.623247,42.023247,78.223247
2025/03/29 8:11:00,62.823247,51.823247,41.823247,83.923247
2025/03/29 8:12:00,65.923247,54.023247,42.023247,86.323247
2025/03/29 8:13:00,68.123247,56.723247,49.323247,86.723247
2025/03/29 8:14:00,63.723247,55.323247,48.723247,84.523247
2025/03/29 8:15:00,68.223247,57.623247,43.323247,90.823247
2025/03/29 8:16:00,66.523247,57.323247,44.423247,91.323247
2025/03/29 8:17:00,65.123247,54.523247,39.423247,85.823247
2025/03/29 8:18:00,54.823247,45.223247,39.223247,76.023247
2025/03/29 8:19:00,56.323247,47.123247,39.123247,75.823247
2025/03/29 8:20:00,59.623247,51.423247,40.223247,78.923247
2025/03/29 8:21:00,59.623247,47.423247,39.023247,79.123247
2025/03/29 8:22:00,57.123247,45.123247,38.623247,73.423247
2025/03/29 8:23:00,47.023247,39.723247,38.623247,59.023247
2025/03/29 8:24:00,40.023247,38.223247,32.923247,54.623247
2025/03/29 8:25:00,36.223247,34.223247,32.723247,51.723247
2025/03/29 8:26:00,35.723247,34.223247,32.823247,53.623247
2025/03/29 8:27:00,42.923247,36.223247,32.823247,62.323247
2025/03/29 8:28:00,37.923247,34.323247,32.623247,52.823247
2025/03/29 8:29:00,49.723247,39.623247,32.723247,70.023247
2025/03/29 8:30:00,40.823247,38.823247,37.923247,56.723247
2025/03/29 8:31:00,42.623247,39.023247,38.223247,62.623247
2025/03/29 8:32:00,38.923247,38.123247,37.523247,52.023247
2025/03/29 8:33:00,39.023247,37.923247,37.323247,51.923247
2025/03/29 8:34:00,39.023247,38.123247,37.523247,54.223247
2025/03/29 8:35:00,58.223247,45.723247,37.323247,76.223247
2025/03/29 8:36:00,53.323247,42.123247,37.723247,70.123247
2025/03/29 8:37:00,45.623247,38.523247,37.123247,62.923247
2025/03/29 8:38:00,38.823247,38.023247,37.323247,55.123247
2025/03/29 8:39:00,45.823247,38.423247,37.323247,60.523247
2025/03/29 8:40:00,50.323247,40.223247,37.423247,67.823247
2025/03/29 8:41:00,50.623247,44.123247,37.323247,68.623247
2025/03/29 8:42:00,39.523247,34.223247,32.123247,53.523247
2025/03/29 8:43:00,35.423247,34.123247,32.523247,52.823247
2025/03/29 8:44:00,50.623247,39.023247,33.323247,66.123247
2025/03/29 8:45:00,54.423247,40.623247,32.023247,72.423247
2025/03/29 8:46:00,50.023247,38.223247,31.723247,69.223247
2025/03/29 8:47:00,33.223247,31.823247,31.623247,49.823247
2025/03/29 8:48:00,33.823247,32.023247,31.623247,51.923247
2025/03/29 8:49:00,50.023247,37.223247,31.823247,69.223247
2025/03/29 8:50:00,54.123247,40.523247,32.923247,75.223247
2025/03/29 8:51:00,45.723247,37.123247,33.123247,63.323247
2025/03/29 8:52:00,48.223247,36.123247,33.223247,69.223247
2025/03/29 8:53:00,42.823247,34.023247,32.923247,64.023247
2025/03/29 8:54:00,64.223247,51.123247,33.123247,86.923247
2025/03/29 8:55:00,48.923247,40.123247,33.523247,68.223247
2025/03/29 8:56:00,44.723247,40.423247,39.323247,64.023247
2025/03/29 8:57:00,50.223247,42.823247,39.423247,67.223247
2025/03/29 8:58:00,51.323247,42.623247,41.323247,72.123247
2025/03/29 8:59:00,42.423247,41.723247,41.223247,56.723247
2025/03/29 9:00:00,57.823247,45.923247,41.323247,73.123247
2025/03/29 9:01:00,56.823247,47.423247,41.523247,75.823247
2025/03/29 9:02:00,53.423247,43.123247,41.323247,73.823247
2025/03/29 9:03:00,44.823247,41.923247,41.323247,60.823247
2025/03/29 9:04:00,59.923247,48.023247,41.523247,81.423247
2025/03/29 9:05:00,63.823247,52.523247,41.823247,84.323247
2025/03/29 9:06:00,62.023247,51.523247,39.723247,85.623247
2025/03/29 9:07:00,67.523247,52.523247,39.123247,88.723247
2025/03/29 9:08:00,59.223247,48.123247,39.623247,78.523247
2025/03/29 9:09:00,49.723247,43.423247,38.723247,66.823247
2025/03/29 9:10:00,57.523247,48.323247,38.823247,77.923247
2025/03/29 9:11:00,56.623247,47.823247,39.823247,76.623247
2025/03/29 9:12:00,57.023247,49.323247,39.723247,77.123247
2025/03/29 9:13:00,67.423247,53.123247,40.123247,91.223247
2025/03/29 9:14:00,56.623247,46.523247,38.423247,78.123247
2025/03/29 9:15:00,71.223247,57.223247,40.123247,94.323247
2025/03/29 9:16:00,69.823247,55.223247,39.923247,90.423247
2025/03/29 9:17:00,55.023247,45.323247,39.523247,75.123247
2025/03/29 9:18:00,61.823247,52.323247,41.623247,84.623247
2025/03/29 9:19:00,63.123247,52.623247,38.423247,85.323247
2025/03/29 9:20:00,54.123247,46.323247,36.323247,77.223247
2025/03/29 9:21:00,55.223247,44.223247,34.023247,72.523247
2025/03/29 9:22:00,64.123247,51.023247,38.123247,81.223247
2025/03/29 9:23:00,65.723247,52.123247,37.923247,83.123247
2025/03/29 9:24:00,52.723247,43.723247,36.223247,72.123247
2025/03/29 9:25:00,59.723247,51.623247,38.723247,79.623247
2025/03/29 9:26:00,58.723247,51.723247,39.223247,80.223247
2025/03/29 9:27:00,58.023247,38.223247,32.923247,75.323247
2025/03/29 9:28:00,33.923247,33.023247,32.723247,51.223247
2025/03/29 9:29:00,35.323247,32.923247,32.523247,53.223247
2025/03/29 9:30:00,33.323247,32.723247,32.423247,49.723247
2025/03/29 9:31:00,34.123247,32.723247,32.523247,53.023247
2025/03/29 9:32:00,61.723247,49.023247,32.623247,78.423247
2025/03/29 9:33:00,66.323247,52.923247,33.223247,86.723247
2025/03/29 9:34:00,58.823247,49.523247,34.923247,76.423247
2025/03/29 9:35:00,50.923247,40.023247,33.023247,73.723247
2025/03/29 9:36:00,56.823247,42.023247,32.923247,77.223247
2025/03/29 9:37:00,65.723247,50.723247,32.823247,87.123247
2025/03/29 9:38:00,63.923247,51.323247,33.023247,87.723247
2025/03/29 9:39:00,59.523247,48.623247,32.923247,80.523247
2025/03/29 9:40:00,53.523247,39.023247,32.523247,74.623247
2025/03/29 9:41:00,53.723247,38.623247,32.523247,73.823247
2025/03/29 9:42:00,35.023247,33.323247,32.623247,50.223247
2025/03/29 9:43:00,34.423247,33.023247,32.823247,50.623247
2025/03/29 9:44:00,34.823247,33.023247,32.623247,51.223247
2025/03/29 9:45:00,34.523247,33.123247,32.823247,51.223247
2025/03/29 9:46:00,34.423247,33.323247,32.823247,49.223247
2025/03/29 9:47:00,52.123247,39.023247,32.223247,72.623247
2025/03/29 9:48:00,46.423247,35.623247,32.223247,67.423247
2025/03/29 9:49:00,47.423247,35.023247,32.623247,68.223247
2025/03/29 9:50:00,33.723247,32.823247,32.623247,47.423247
2025/03/29 9:51:00,33.723247,32.823247,32.523247,52.523247
2025/03/29 9:52:00,33.223247,32.823247,32.523247,47.323247
2025/03/29 9:53:00,34.123247,32.923247,32.423247,52.123247
2025/03/29 9:54:00,34.023247,32.723247,32.323247,52.223247
2025/03/29 9:55:00,49.523247,37.423247,32.323247,70.723247
2025/03/29 9:56:00,45.323247,36.223247,31.723247,62.523247
2025/03/29 9:57:00,52.423247,39.523247,32.323247,72.423247
2025/03/29 9:58:00,55.323247,47.323247,32.323247,70.323247
2025/03/29 9:59:00,60.123247,50.623247,41.523247,81.123247
2025/03/29 10:00:00,64.123247,55.923247,44.223247,83.823247
2025/03/29 10:01:00,66.723247,55.723247,40.523247,87.423247
2025/03/29 10:02:00,64.023247,52.323247,34.823247,78.423247
2025/03/29 10:03:00,52.623247,43.823247,39.123247,70.723247
2025/03/29 10:04:00,61.323247,51.723247,40.123247,79.323247
2025/03/29 10:05:00,41.023247,40.523247,40.023247,54.123247
2025/03/29 10:06:00,41.223247,40.723247,40.223247,54.223247
2025/03/29 10:07:00,41.223247,40.623247,40.223247,54.423247
2025/03/29 10:08:00,41.023247,40.523247,39.923247,54.623247
2025/03/29 10:09:00,41.023247,40.423247,39.823247,54.923247
2025/03/29 10:10:00,40.823247,40.323247,39.823247,54.323247
2025/03/29 10:11:00,40.823247,40.423247,39.923247,54.023247
2025/03/29 10:12:00,40.823247,40.223247,39.723247,54.523247
2025/03/29 10:13:00,40.523247,37.523247,32.423247,54.423247
2025/03/29 10:14:00,34.123247,32.523247,32.123247,52.123247
2025/03/29 10:15:00,32.723247,32.423247,32.223247,47.823247
2025/03/29 10:16:00,33.923247,32.423247,32.123247,51.723247
2025/03/29 10:17:00,32.923247,32.523247,32.223247,47.623247
2025/03/29 10:18:00,34.223247,32.623247,32.123247,51.923247
2025/03/29 10:19:00,34.223247,32.823247,32.523247,51.923247
2025/03/29 10:20:00,33.023247,32.623247,32.323247,46.623247
2025/03/29 10:21:00,34.223247,32.823247,32.523247,52.523247
2025/03/29 10:22:00,33.223247,32.923247,32.623247,47.023247
2025/03/29 10:23:00,34.623247,33.023247,32.623247,54.223247
2025/03/29 10:24:00,34.723247,33.123247,32.823247,53.123247
2025/03/29 10:25:00,33.323247,32.923247,32.723247,47.323247
2025/03/29 10:26:00,34.423247,33.123247,32.723247,54.323247
2025/03/29 10:27:00,33.423247,32.923247,32.623247,46.523247
2025/03/29 10:28:00,34.623247,33.223247,32.923247,52.223247
2025/03/29 10:29:00,35.623247,33.923247,32.923247,53.023247
2025/03/29 10:30:00,37.023247,35.323247,33.723247,49.923247
2025/03/29 10:31:00,36.323247,33.623247,32.623247,54.423247
2025/03/29 10:32:00,35.523247,33.123247,32.623247,50.123247
2025/03/29 10:33:00,33.123247,32.923247,32.623247,46.923247
2025/03/29 10:34:00,34.023247,32.823247,32.523247,50.723247
2025/03/29 10:35:00,33.023247,32.723247,32.323247,46.523247
2025/03/29 10:36:00,34.023247,32.523247,32.323247,50.923247
2025/03/29 10:37:00,34.623247,32.023247,31.623247,52.623247
2025/03/29 10:38:00,33.723247,31.723247,31.423247,51.823247
2025/03/29 10:39:00,33.223247,31.623247,31.423247,50.723247
2025/03/29 10:40:00,33.823247,31.823247,31.523247,52.223247
2025/03/29 10:41:00,33.223247,31.823247,31.523247,50.923247
2025/03/29 10:42:00,32.323247,31.823247,31.523247,46.923247
2025/03/29 10:43:00,33.823247,31.723247,31.423247,51.823247
2025/03/29 10:44:00,33.023247,31.523247,31.323247,53.023247
2025/03/29 10:45:00,36.423247,31.923247,31.323247,48.323247
2025/03/29 10:46:00,36.823247,31.823247,31.323247,50.423247
2025/03/29 10:47:00,35.923247,32.223247,31.723247,50.823247
2025/03/29 10:48:00,33.223247,31.923247,31.723247,49.423247
2025/03/29 10:49:00,33.523247,32.023247,31.723247,51.623247
2025/03/29 10:50:00,32.523247,32.123247,31.823247,46.523247
2025/03/29 10:51:00,33.523247,32.123247,31.923247,49.923247
2025/03/29 10:52:00,33.623247,32.123247,31.923247,54.123247
2025/03/29 10:53:00,32.323247,32.123247,31.923247,46.123247
2025/03/29 10:54:00,33.523247,32.123247,31.923247,50.823247
2025/03/29 10:55:00,32.323247,32.023247,31.923247,46.523247
2025/03/29 10:56:00,34.223247,32.223247,31.923247,51.823247
2025/03/29 10:57:00,33.523247,32.223247,31.923247,50.223247
2025/03/29 10:58:00,33.323247,32.623247,32.023247,46.623247
2025/03/29 10:59:00,34.123247,33.023247,32.723247,52.123247
2025/03/29 11:00:00,48.423247,35.823247,32.923247,63.823247
2025/03/29 11:01:00,50.623247,39.423247,33.023247,66.623247
2025/03/29 11:02:00,34.623247,32.823247,32.523247,46.723247
2025/03/29 11:03:00,33.923247,32.623247,32.423247,51.023247
2025/03/29 11:04:00,34.023247,32.523247,32.223247,51.723247
2025/03/29 11:05:00,32.823247,32.423247,32.223247,47.023247
2025/03/29 11:06:00,34.323247,32.323247,32.023247,51.323247
2025/03/29 11:07:00,33.223247,32.323247,32.123247,49.823247
2025/03/29 11:08:00,35.423247,32.423247,32.123247,57.723247
2025/03/29 11:09:00,33.323247,32.423247,32.123247,51.823247
2025/03/29 11:10:00,34.123247,32.523247,32.323247,51.923247
2025/03/29 11:11:00,33.123247,32.323247,32.123247,48.223247
2025/03/29 11:12:00,33.523247,32.323247,32.023247,52.223247
2025/03/29 11:13:00,34.023247,32.723247,32.223247,47.823247
2025/03/29 11:14:00,33.523247,32.623247,32.523247,50.023247
2025/03/29 11:15:00,33.923247,32.823247,32.523247,47.123247
2025/03/29 11:16:00,38.823247,34.623247,32.923247,50.823247
2025/03/29 11:17:00,41.123247,40.323247,38.523247,53.723247
2025/03/29 11:18:00,41.223247,40.723247,40.223247,53.723247
2025/03/29 11:19:00,41.123247,40.723247,40.323247,54.623247
2025/03/29 11:20:00,41.123247,40.723247,40.223247,53.823247
2025/03/29 11:21:00,41.023247,40.623247,40.023247,54.123247
2025/03/29 11:22:00,41.023247,40.523247,40.023247,54.223247
2025/03/29 11:23:00,41.023247,40.523247,40.023247,54.223247
2025/03/29 11:24:00,40.823247,40.423247,39.823247,53.623247
2025/03/29 11:25:00,41.123247,40.423247,39.823247,54.323247
2025/03/29 11:26:00,41.223247,40.323247,39.823247,54.723247
2025/03/29 11:27:00,40.423247,37.223247,31.723247,54.223247
2025/03/29 11:28:00,32.723247,31.823247,31.623247,51.023247
2025/03/29 11:29:00,32.723247,31.623247,31.223247,49.323247
2025/03/29 11:30:00,33.023247,31.523247,31.223247,50.423247
2025/03/29 11:31:00,32.423247,31.423247,31.223247,48.223247
2025/03/29 11:32:00,32.323247,31.423247,31.123247,49.023247
2025/03/29 11:33:00,31.723247,31.323247,31.123247,45.523247
2025/03/29 11:34:00,32.423247,31.323247,31.123247,49.523247
2025/03/29 11:35:00,31.723247,31.323247,31.123247,46.223247
2025/03/29 11:36:00,32.223247,31.323247,31.123247,47.523247
2025/03/29 11:37:00,31.923247,31.423247,31.123247,45.623247
2025/03/29 11:38:00,32.923247,31.623247,31.123247,49.523247
2025/03/29 11:39:00,33.223247,31.723247,31.523247,51.723247
2025/03/29 11:40:00,31.923247,31.623247,31.423247,45.823247
2025/03/29 11:41:00,33.323247,31.923247,31.523247,51.823247
2025/03/29 11:42:00,32.423247,31.923247,31.623247,45.823247
2025/03/29 11:43:00,33.123247,31.923247,31.723247,49.823247
2025/03/29 11:44:00,32.923247,31.923247,31.723247,49.523247
2025/03/29 11:45:00,32.223247,31.923247,31.823247,45.823247
2025/03/29 11:46:00,33.023247,31.923247,31.723247,52.123247
2025/03/29 11:47:00,32.223247,31.923247,31.723247,45.723247
2025/03/29 11:48:00,33.423247,32.223247,31.923247,51.123247
2025/03/29 11:49:00,33.323247,32.123247,31.823247,52.323247
2025/03/29 11:50:00,33.123247,32.023247,31.823247,51.123247
2025/03/29 11:51:00,35.223247,32.323247,31.523247,49.223247
2025/03/29 11:52:00,31.923247,31.623247,31.423247,46.223247
2025/03/29 11:53:00,33.323247,31.723247,31.423247,51.123247
2025/03/29 11:54:00,33.023247,31.523247,31.023247,52.023247
2025/03/29 11:55:00,31.423247,31.223247,31.123247,45.823247
2025/03/29 11:56:00,32.923247,31.423247,31.123247,50.323247
2025/03/29 11:57:00,31.423247,31.223247,31.123247,45.623247
2025/03/29 11:58:00,33.523247,31.323247,31.123247,51.523247
2025/03/29 11:59:00,33.523247,31.323247,31.123247,52.523247
2025/03/29 12:00:00,47.123247,34.423247,31.123247,64.523247
2025/03/29 12:01:00,45.723247,35.723247,31.223247,63.623247
2025/03/29 12:02:00,32.323247,32.123247,31.923247,46.223247
2025/03/29 12:03:00,34.223247,32.423247,31.923247,55.223247
2025/03/29 12:04:00,34.623247,32.623247,32.323247,53.423247
2025/03/29 12:05:00,33.023247,32.623247,32.323247,46.723247
2025/03/29 12:06:00,34.523247,32.823247,32.323247,53.523247
2025/03/29 12:07:00,33.223247,32.723247,32.423247,47.523247
2025/03/29 12:08:00,34.323247,32.623247,32.423247,52.723247
2025/03/29 12:09:00,34.223247,32.623247,32.323247,51.323247
2025/03/29 12:10:00,32.923247,32.623247,32.423247,46.623247
2025/03/29 12:11:00,38.523247,33.223247,32.523247,51.423247
2025/03/29 12:12:00,34.423247,32.823247,32.523247,53.023247
2025/03/29 12:13:00,33.223247,32.823247,32.623247,46.623247
2025/03/29 12:14:00,34.723247,32.823247,32.623247,52.823247
2025/03/29 12:15:00,33.123247,32.823247,32.623247,46.723247
2025/03/29 12:16:00,34.323247,32.723247,32.523247,52.423247
2025/03/29 12:17:00,32.923247,32.723247,32.523247,47.123247
2025/03/29 12:18:00,34.223247,33.023247,32.523247,52.023247
2025/03/29 12:19:00,34.823247,33.123247,32.723247,52.423247
2025/03/29 12:20:00,39.123247,35.123247,33.423247,52.423247
2025/03/29 12:21:00,41.723247,40.823247,38.923247,54.823247
2025/03/29 12:22:00,41.623247,41.023247,40.423247,54.723247
2025/03/29 12:23:00,41.123247,40.723247,40.323247,54.523247
2025/03/29 12:24:00,43.723247,40.823247,40.023247,60.023247
2025/03/29 12:25:00,41.323247,40.623247,40.123247,58.223247
2025/03/29 12:26:00,41.123247,40.623247,40.123247,54.223247
2025/03/29 12:27:00,41.023247,40.423247,39.923247,54.223247
2025/03/29 12:28:00,41.023247,40.523247,40.123247,55.923247
2025/03/29 12:29:00,41.223247,40.523247,39.923247,55.523247
2025/03/29 12:30:00,65.123247,54.223247,40.023247,81.023247
2025/03/29 12:31:00,70.223247,55.623247,33.323247,92.823247
2025/03/29 12:32:00,57.923247,43.923247,33.323247,80.523247
2025/03/29 12:33:00,57.523247,45.023247,32.623247,80.423247
2025/03/29 12:34:00,57.323247,46.323247,32.523247,78.923247
2025/03/29 12:35:00,40.123247,33.523247,32.623247,56.823247
2025/03/29 12:36:00,63.623247,51.323247,33.723247,84.023247
2025/03/29 12:37:00,71.323247,61.223247,35.623247,91.923247
2025/03/29 12:38:00,73.623247,61.023247,41.423247,89.723247
2025/03/29 12:39:00,69.623247,61.623247,51.923247,90.323247
2025/03/29 12:40:00,85.723247,77.423247,44.023247,102.723247
2025/03/29 12:41:00,81.023247,73.823247,55.423247,96.023247
2025/03/29 12:42:00,80.423247,71.823247,56.823247,94.623247
2025/03/29 12:43:00,75.723247,67.423247,49.123247,91.223247
2025/03/29 12:44:00,63.323247,56.523247,42.323247,84.223247
2025/03/29 12:45:00,69.223247,53.323247,36.423247,91.623247
2025/03/29 12:46:00,54.423247,45.623247,33.223247,71.823247
2025/03/29 12:47:00,60.623247,48.323247,35.423247,78.923247
2025/03/29 12:48:00,52.023247,45.923247,34.023247,73.023247
2025/03/29 12:49:00,65.923247,57.523247,34.823247,91.223247
2025/03/29 12:50:00,61.423247,50.923247,35.123247,84.023247
2025/03/29 12:51:00,58.023247,48.223247,36.223247,79.423247
2025/03/29 12:52:00,71.623247,62.323247,40.323247,91.923247
2025/03/29 12:53:00,58.223247,44.523247,33.223247,73.123247
2025/03/29 12:54:00,47.623247,39.823247,32.623247,68.023247
2025/03/29 12:55:00,60.023247,48.623247,34.223247,78.923247
2025/03/29 12:56:00,68.423247,57.023247,38.123247,91.223247
2025/03/29 12:57:00,67.223247,57.623247,44.623247,93.223247
2025/03/29 12:58:00,69.323247,58.523247,43.723247,86.323247
2025/03/29 12:59:00,69.223247,62.023247,47.423247,84.823247
2025/03/29 13:00:00,71.723247,63.323247,51.923247,89.523247
2025/03/29 13:01:00,71.623247,64.023247,46.323247,89.123247
2025/03/29 13:02:00,81.823247,70.123247,53.723247,98.423247
2025/03/29 13:03:00,75.123247,67.123247,52.923247,95.023247
2025/03/29 13:04:00,72.723247,63.323247,52.723247,91.023247
2025/03/29 13:05:00,66.023247,59.623247,46.923247,86.523247
2025/03/29 13:06:00,63.323247,55.323247,42.523247,85.123247
2025/03/29 13:07:00,63.523247,55.323247,42.923247,85.123247
2025/03/29 13:08:00,68.023247,56.923247,40.223247,88.923247
2025/03/29 13:09:00,71.023247,58.623247,36.223247,86.823247
2025/03/29 13:10:00,68.423247,60.023247,37.023247,84.623247
2025/03/29 13:11:00,65.423247,55.523247,37.923247,83.323247
2025/03/29 13:12:00,72.023247,57.623247,38.723247,93.923247
2025/03/29 13:13:00,72.323247,57.923247,35.323247,95.623247
2025/03/29 13:14:00,68.523247,59.223247,39.623247,88.223247
2025/03/29 13:15:00,65.423247,57.423247,45.223247,85.723247
2025/03/29 13:16:00,67.323247,56.623247,41.723247,85.623247
2025/03/29 13:17:00,67.823247,59.523247,42.623247,87.023247
2025/03/29 13:18:00,72.423247,63.123247,50.423247,93.123247
2025/03/29 13:19:00,64.523247,56.123247,40.923247,83.323247
2025/03/29 13:20:00,67.123247,60.423247,48.123247,91.623247
2025/03/29 13:21:00,69.323247,62.023247,40.523247,85.023247
2025/03/29 13:22:00,69.123247,63.923247,41.023247,89.323247
2025/03/29 13:23:00,66.523247,53.823247,35.423247,92.023247
2025/03/29 13:24:00,66.323247,51.623247,33.423247,92.423247
2025/03/29 13:25:00,77.123247,63.723247,32.223247,99.223247
2025/03/29 13:26:00,34.923247,32.523247,32.223247,58.123247
2025/03/29 13:27:00,40.123247,33.523247,32.323247,59.923247
2025/03/29 13:28:00,65.023247,53.923247,33.423247,84.223247
2025/03/29 13:29:00,57.123247,42.023247,32.723247,71.623247
2025/03/29 13:30:00,69.123247,60.423247,33.023247,85.823247
2025/03/29 13:31:00,72.423247,62.223247,45.623247,89.923247
2025/03/29 13:32:00,60.023247,51.023247,33.823247,75.523247
2025/03/29 13:33:00,43.923247,35.623247,33.523247,64.223247
2025/03/29 13:34:00,34.623247,33.623247,33.323247,50.523247
2025/03/29 13:35:00,37.623247,34.023247,33.323247,57.823247
2025/03/29 13:36:00,56.323247,41.923247,33.423247,76.523247
2025/03/29 13:37:00,48.823247,41.323247,33.523247,66.623247
2025/03/29 13:38:00,46.023247,37.423247,33.523247,62.323247
2025/03/29 13:39:00,43.223247,36.023247,33.423247,61.923247
2025/03/29 13:40:00,46.123247,37.223247,33.523247,64.623247
2025/03/29 13:41:00,44.523247,39.323247,33.823247,62.823247
2025/03/29 13:42:00,45.923247,38.823247,33.623247,61.123247
2025/03/29 13:43:00,49.823247,38.523247,33.323247,69.623247
2025/03/29 13:44:00,61.823247,45.623247,33.223247,78.723247
2025/03/29 13:45:00,51.923247,41.023247,33.523247,71.923247
2025/03/29 13:46:00,47.723247,38.923247,33.423247,65.723247
2025/03/29 13:47:00,39.623247,34.923247,33.023247,58.423247
2025/03/29 13:48:00,46.523247,37.323247,33.023247,64.823247
2025/03/29 13:49:00,46.823247,37.723247,32.123247,63.323247
2025/03/29 13:50:00,50.123247,38.223247,32.623247,64.923247
2025/03/29 13:51:00,50.823247,37.923247,32.223247,66.823247
2025/03/29 13:52:00,55.223247,41.923247,32.123247,75.123247
2025/03/29 13:53:00,76.023247,60.823247,33.423247,93.323247
2025/03/29 13:54:00,74.123247,64.123247,44.223247,91.523247
2025/03/29 13:55:00,67.223247,60.423247,44.523247,85.823247
2025/03/29 13:56:00,77.223247,63.323247,46.223247,95.123247
2025/03/29 13:57:00,71.523247,58.223247,38.923247,90.123247
2025/03/29 13:58:00,69.223247,61.423247,44.423247,86.923247
2025/03/29 13:59:00,66.023247,54.323247,38.523247,82.823247
2025/03/29 14:00:00,74.623247,64.823247,46.323247,91.823247
2025/03/29 14:01:00,67.723247,58.823247,44.523247,89.823247
2025/03/29 14:02:00,67.123247,59.923247,48.123247,80.723247
2025/03/29 14:03:00,66.523247,59.723247,48.723247,83.723247
2025/03/29 14:04:00,63.623247,57.123247,43.423247,81.123247
2025/03/29 14:05:00,63.823247,53.223247,33.523247,82.523247
2025/03/29 14:06:00,35.023247,33.023247,32.723247,54.123247
2025/03/29 14:07:00,33.123247,32.823247,32.523247,47.523247
2025/03/29 14:08:00,33.723247,32.823247,32.523247,50.923247
2025/03/29 14:09:00,35.223247,33.023247,32.523247,58.623247
2025/03/29 14:10:00,33.123247,32.923247,32.623247,47.223247
2025/03/29 14:11:00,33.923247,32.923247,32.623247,49.323247
2025/03/29 14:12:00,35.323247,33.023247,32.623247,59.823247
2025/03/29 14:13:00,33.123247,32.823247,32.523247,47.023247
2025/03/29 14:14:00,33.923247,32.623247,32.423247,51.823247
2025/03/29 14:15:00,35.023247,32.623247,32.323247,60.623247
2025/03/29 14:16:00,33.923247,32.423247,32.123247,52.123247
2025/03/29 14:17:00,32.523247,32.323247,32.023247,46.123247
2025/03/29 14:18:00,33.923247,32.323247,32.123247,52.623247
2025/03/29 14:19:00,34.823247,32.423247,32.123247,57.923247
2025/03/29 14:20:00,32.523247,32.223247,32.023247,46.423247
2025/03/29 14:21:00,33.423247,32.223247,31.923247,50.023247
2025/03/29 14:22:00,34.323247,32.323247,32.023247,53.423247
2025/03/29 14:23:00,33.923247,32.423247,32.023247,51.223247
2025/03/29 14:24:00,33.823247,32.323247,32.023247,52.423247
2025/03/29 14:25:00,35.423247,32.623247,32.123247,59.723247
2025/03/29 14:26:00,33.823247,32.523247,32.323247,51.423247
2025/03/29 14:27:00,33.023247,32.523247,32.223247,47.523247
2025/03/29 14:28:00,35.723247,33.223247,32.423247,59.823247
2025/03/29 14:29:00,39.223247,38.523247,35.623247,54.123247
